Name / Description,"<img src=""https://s5.postimg.cc/gn6oq7t3b/g_cont.png"" width=""20"" height=""20"" title=""Game Tutorial Relates to!"">",Src / Author
"[tut_desc name=""Scripted Sequences (35)"" desc=""In this tutorial I have tried to show how to set up scripted_sequences."" link=""http://web.archive.org/web/20060628221858/http://halfwit-2.com/?page=tutorials&amp;id=35&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!dNxggKQR!S_f-dzbN0Q5_ulokpDxaDw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""A Ladder (8)"" desc=""In this series of tutorials we will take the room made in the first tutorial, duplicate it, and make a two level room."" link=""http://web.archive.org/web/20060628221935/http://halfwit-2.com/?page=tutorials&amp;id=8&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!gIgiQCQQ!dMZCh15rss2YNBwQL5dcJA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Corridor and Doors (7)"" desc=""This tutorial is a continuation of the fourth tutorial, we will take the rooms made there and join them with a corridor. "" link=""http://web.archive.org/web/20060628221922/http://halfwit-2.com/?page=tutorials&amp;id=7&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!gcp1gTBS!jPvsDCDtpMAdXGDWZhjxNg"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Keypad (5)"" desc=""This tutorial was written by Boomstick123 (with hints from Bornstein) and creates a fully operational keypad for unlocking a door."" link=""http://web.archive.org/web/20060628221846/http://halfwit-2.com/?page=tutorials&amp;id=5&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!Fdx1jIYZ!68vofs2TtDLfCaCTgPq4tg"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Switchable Light (3)"" desc=""In this tutorial we will take the room made in the last and put in two ways of turning the light on and off."" link=""http://web.archive.org/web/20060915180911/http://www.halfwit-2.com/?page=tutorials&amp;id=3&amp;PHPSESSID=58b1d49f30b6096c665ed91fa724da73"" download_link=""https://mega.nz/#F!kcBWzDYD!oVCE6tC6TZQKHd7CD9dpOg"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""A Room (1)"" desc=""This builds a BASIC ROOM takes you through making brushes, hollowing, placing the player, adding a light source and some basic texturing operations in Hammer"" link=""http://web.archive.org/web/20060625142302/http://halfwit-2.com/?page=tutorials&amp;id=1&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!cIhRXTIZ!AOu2yEedcVpyvEgn9qaVPQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Manhack Attack 1 (13)"" desc=""Add manhacks to your level that are hostile towards the player"" link=""http://web.archive.org/web/20070820133430/http://www.halfwit-2.com/?page=tutorials&amp;id=13"" download_link=""https://mega.nz/#F!gRQwHbwR!ZOw0P7jdRy5yWjaf4vgYuQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Breakable Glass (11)"" desc=""Add Breakable Glass to your level"" link=""http://web.archive.org/web/20141106185658/http://www.halfwit-2.com/?page=tutorials&amp;id=11"" download_link=""https://mega.nz/#F!EMwXWTII!9ex4mDi1T_xCFKHy0AAx9A"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Basic Water (10)"" desc=""Create a basic water setup for your source level"" link=""http://web.archive.org/web/20070301172846/http://www.halfwit-2.com/?page=tutorials&amp;id=10"" download_link=""https://mega.nz/#F!QFxWALoB!hX48MA2xJmA74dXTN2lAaw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Simple Lifts (9)"" desc=""Create a simple lift/elevator system for your maps"" link=""http://web.archive.org/web/20060628212114/http://www.halfwit-2.com/?page=tutorials&amp;id=9"" download_link=""https://mega.nz/#F!AVwGVKwQ!vKvjFPzxtt8v70IMj43hvQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""A Corridor (6)"" desc=""Create a simple corridor in hammer"" link=""http://web.archive.org/web/20070813174543/http://www.halfwit-2.com/?page=tutorials&amp;id=6"" download_link=""https://mega.nz/#F!Fdx1jIYZ!68vofs2TtDLfCaCTgPq4tg"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Rotating Door (4)"" desc=""Create a simple setup with a door that rotates"" link=""http://web.archive.org/web/20141106172854/http://www.halfwit-2.com/?page=tutorials&amp;id=4"" download_link=""https://mega.nz/#F!4YZB1RDZ!5JKcdTt0qYOHGzzTPdyHxg"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""A Room with a Light (2)"" desc=""Create a simple room with a light"" link=""http://web.archive.org/web/20140520094548/http://www.halfwit-2.com/?page=tutorials&amp;id=2"" download_link=""https://mega.nz/#F!xBIQFDyZ!ytLp0wjWQwhv5fNd_jsCfQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Hammer Tutorial: The Basics"" desc=""Learn how to install the Source SDK correctly and how to use Valve’s Hammer Editor"" link=""http://lambdageneration.com/modding/source/hammer-tutorial-the-basics/"" /]",[hl2],"[author name=""redBadger"" alt=""lambda"" img=""https://s5.postimg.cc/gyyxq9tkz/Lambda_author.png""]"
"[tut_desc name=""Absolute Beginners’ Guide to Source Mapping"" desc=""Take your first steps into creating a map in Valve’s Source SDK."" link=""http://lambdageneration.com/modding/source/beginners-source-mapping-guide/"" /]",[hl2],"[author name=""MisterAddy"" alt=""lambda"" img=""https://s5.postimg.cc/gyyxq9tkz/Lambda_author.png""]"
"[tut_desc name=""Make Your Source Maps Glow with Cubemaps and HDR"" desc=""High Dynamic Range can help you add that warm glow to your creation."" link=""http://lambdageneration.com/modding/source/make-your-map-glow-with-cubemaps-and-hdr/"" /]",[hl2],"[author name=""Dooglz"" alt=""lambda"" img=""https://s5.postimg.cc/gyyxq9tkz/Lambda_author.png""]"
"[tut_desc name=""Beginners Guide to Triggers, Inputs and Outputs in Source"" desc=""Triggers, Inputs and Outputs are an intricate part of adding interactivity to your levels"" link=""http://lambdageneration.com/modding/source/beginners-guide-triggers-inputs-outputs-source/"" /]",[hl2],"[author name=""MisterAddy"" alt=""lambda"" img=""https://s5.postimg.cc/gyyxq9tkz/Lambda_author.png""]"
"[tut_desc name=""A Guide to Lighting in Source - Part Two"" desc=""Part two of an In-depth tutorial covering the ins and outs of lighting in the Source Engine"" link=""http://lambdageneration.com/modding/source/source-lighting-guide-02/"" /]",[hl2],"[author name=""MisterAddy"" alt=""lambda"" img=""https://s5.postimg.cc/gyyxq9tkz/Lambda_author.png""]"
"[tut_desc name=""Teleports (12)"" desc=""This tutorial is about Teleports. The map shows four teleports, A to B then B to A."" link=""http://web.archive.org/web/20060916191836/http://www.halfwit-2.com/?page=tutorials&amp;id=12&amp;PHPSESSID=58b1d49f30b6096c665ed91fa724da73"" download_link=""https://mega.nz/#F!gRQwHbwR!ZOw0P7jdRy5yWjaf4vgYuQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Manhack Attack 2 (14)"" desc=""Part 2. Add manhacks to your level that are hostile towards the player"" link=""http://web.archive.org/web/20060916052725/http://www.halfwit-2.com/?page=tutorials&amp;id=14&amp;PHPSESSID=58b1d49f30b6096c665ed91fa724da73"" download_link=""https://mega.nz/#F!xVQHHQaY!e4mb6ZRil81Iw90b6_ldrA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Troop Dropship (15)"" desc=""This one looks at how you get a dropship to take troops to a particular location on a map."" link=""http://web.archive.org/web/20060906091201/http://www.halfwit-2.com/?page=tutorials&amp;id=15&amp;PHPSESSID=58b1d49f30b6096c665ed91fa724da73"" download_link=""https://mega.nz/#F!xVQHHQaY!e4mb6ZRil81Iw90b6_ldrA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Drawbridge (16)"" desc=""Part 1 - This tutorial shows how to make a single drawbridge."" link=""http://web.archive.org/web/20060917072903/http://www.halfwit-2.com/?page=tutorials&amp;id=16&amp;PHPSESSID=58b1d49f30b6096c665ed91fa724da73"" download_link=""https://mega.nz/#F!FAZgWRzL!XRly_EOqi8RSLjvYOjKJIQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Antlions Fly to designated point (34)"" desc=""make antlions or other npc's assault / move to a place on the map"" link=""http://web.archive.org/web/20060628222430/http://halfwit-2.com/?page=tutorials&amp;id=34&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!wNIyASyD!VlL5nXjIfbO5IzRkw8dm1g"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Ant_Lions Spawn and Attack (33)"" desc=""The following tutorial shows how to spawn antlions that attack you."" link=""http://web.archive.org/web/20060628222417/http://halfwit-2.com/?page=tutorials&amp;id=33&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!0F41RRKY!PohitUge1K7_s8NNzx4zOw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Antlion attack, when you are on the Sand (32)"" desc=""This tutorial demonstrates some of the action in the Coast levels in the game."" link=""http://web.archive.org/web/20060628222355/http://halfwit-2.com/?page=tutorials&amp;id=32&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!MNYCnTbL!vWhFxJgTkSd5whXQjUqGVQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Zogger's Lift (31)"" desc=""It shows how to make a lift that will visit anyone of five floors, by pressing the appropriate button"" link=""http://web.archive.org/web/20060628222344/http://halfwit-2.com/?page=tutorials&amp;id=31&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!dI5x3CpR!PvsRYC5t4qrQ4DvDNBcefQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Helicopter (30)"" desc=""This is a basic tutorial about npc_helicopter"" link=""http://web.archive.org/web/20060628222332/http://halfwit-2.com/?page=tutorials&amp;id=30&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!IEJ2SRIa!ilS0m_MsXdCKz9Vo7v_xQg"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Rappeling Cops (29)"" desc=""This is a tutorial about rappeling. Cops and combines dropping out of the air to make life difficult for the player."" link=""http://web.archive.org/web/20060628222319/http://halfwit-2.com/?page=tutorials&amp;id=29&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!4NZ00ZzZ!fgWAp8edh2M4zwaQjQ9kUA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Simple Camera (28)"" desc=""This tutorial shows how to make a simple camera and project a scene onto a monitor."" link=""http://web.archive.org/web/20060628222306/http://halfwit-2.com/?page=tutorials&amp;id=28&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!tExFnIAb!_-w0D1ZJI1rBuOtQUx38vg"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Stairs (27)"" desc=""This is a tutorial about stairs."" link=""http://web.archive.org/web/20060625142324/http://halfwit-2.com/?page=tutorials&amp;id=27&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!FFplAAbB!chL4WR2n6c4RJjnrUmyg9Q"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Citizen Screams and Runs (36)"" desc=""In this short tutorial we'll get a citizen to run from one side of the map to the other screaming."" link=""http://web.archive.org/web/20060628222445/http://halfwit-2.com/?page=tutorials&amp;id=36&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!BNRQHRIA!nabO5R83aDnlQ7pyVkW4hw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Citizens jump to follow player (26)"" desc=""This tutorial shows how to get citizens to jump down, as in the d3_c17_04 level HL2."" link=""http://web.archive.org/web/20060917204602/http://www.halfwit-2.com/?page=tutorials&amp;id=26&amp;PHPSESSID=58b1d49f30b6096c665ed91fa724da73"" download_link=""https://mega.nz/#F!1AxzFQgB!6fF3I5NSQnhJ4fGXJszgaQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""CCTV Monitors (24)"" desc=""create a CCTV style monitor that will display two different camera locations on one monitor toggled by a button."" link=""http://web.archive.org/web/20060922035955/http://www.halfwit-2.com/?page=tutorials&amp;id=24&amp;PHPSESSID=58b1d49f30b6096c665ed91fa724da73"" download_link=""https://mega.nz/#F!YBxBWaqa!0Fiy4TbtRMufmxkcENgKdA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Climbing Zombie (23)"" desc=""Illustrates how to make fast zombies climb. Also in here is a way of starting the map in cheat mode on map spawn."" link=""http://web.archive.org/web/20060628222215/http://halfwit-2.com/?page=tutorials&amp;id=23&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!4FxVxA7A!9LA6cnt2oWV4rBUrhHL_SQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Combine Assault (22)"" desc=""This tutorial shows how to place and link, ai_goal_assault, assault_assaultpoint and assault_rallypoint."" link=""http://web.archive.org/web/20060911234335/http://www.halfwit-2.com/?page=tutorials&amp;id=22&amp;PHPSESSID=58b1d49f30b6096c665ed91fa724da73"" download_link=""https://mega.nz/#F!JV5T1KYK!lCgu7nSiqzNRUDqnqOcGaA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Battery Puzzle (21)"" desc=""It is the Battery Puzzle in HalfLife 2 where you have to get the batteries all hooked up."" link=""http://web.archive.org/web/20060628222203/http://halfwit-2.com/?page=tutorials&amp;id=21&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!sN5R2CpA!DRvhomS4QpGwGdWrpY6yng"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Cscanner as Trigger (20)"" desc=""This tutorial is just another way of triggering something into action."" link=""http://web.archive.org/web/20060628222151/http://halfwit-2.com/?page=tutorials&amp;id=20&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!URgw2CCD!wDohcrrkowpXXcaFTOGlig"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Vehicle Pod (19)"" desc=""Illustrates the use of func_tracktrain, path_track and the phys_ragdoll_constraint. "" link=""http://web.archive.org/web/20060628222138/http://halfwit-2.com/?page=tutorials&amp;id=19&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!hA4yjS4b!QCTnew8bwrdP192-duGDhQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Double Drawbridge (18)"" desc=""Part 3 - This tutorial shows how to make a double drawbridge."" link=""http://web.archive.org/web/20060628222124/http://halfwit-2.com/?page=tutorials&amp;id=18&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!9BYyDLxY!ZzUtSZJvNP7Mlu476su4wg"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Drawbridge Mechanisms (17)"" desc=""Part 2 - In this Tutorial I have included two fake mechanisms."" link=""http://web.archive.org/web/20060628222110/http://halfwit-2.com/?page=tutorials&amp;id=17&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!lVwz0BIZ!dzC8Raxi_B5FIGd1Ruh9BA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Plug and Socket (25)"" desc=""This tutorial shows how to make the plug that features a lot in the game."" link=""http://web.archive.org/web/20060628222243/http://halfwit-2.com/?page=tutorials&amp;id=25&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!oUA0HDga!HMCgvZvQFqHQ8QUeVTLf6A"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Moving Background (81)"" desc=""making a moving background map on the menu page of the game. "" link=""http://web.archive.org/web/20060624201145/http://www.halfwit-2.com/?page=tutorials&amp;id=81&amp;PHPSESSID=09c34bedeea9a306d3cf8e9d75122665"" download_link=""https://mega.nz/#F!VYpnGRqD!C74ksasVzPrPg7ac5_N4ig"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Phys PulleyConstraint (82)"" desc=""This tutorial will try to explain how the phys_pulleyconstraint entity works."" link=""http://web.archive.org/web/20060624201145/http://www.halfwit-2.com/?page=tutorials&amp;id=82&amp;PHPSESSID=09c34bedeea9a306d3cf8e9d75122665"" download_link=""https://mega.nz/#F!9BgCgQ7B!usJjzJ2Ca6hv_FPfgZq7ig"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Large Thumper (123)"" desc=""This tutorial shows how to place a Thumper (The combine machine that scares the antlions) This is the version you can climb and switch on and off."" link=""http://web.archive.org/web/20150219221231/http://www.halfwit-2.com/?page=tutorials&amp;id=123"" download_link=""https://mega.nz/#F!lMImURDL!IrQKQQL4LSKvnb-nCjIXEw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Moving Lasers (136)"" desc=""This is a follow to Simple Lasers. It demonstrates how to link lasers to entities which move. Two ways are illustrated here and in 137 - a laser that goes up and down and one that revolves and moves to and fro at the same time."" link=""http://web.archive.org/web/http://www.halfwit-2.com/?page=tutorials&amp;id=136"" download_link=""https://mega.nz/#F!oZJFTR5Z!-5K9JJaOMcJNvGfy7SkmhQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Rope Bridge by Chrome (135)"" desc=""It makes a Rope Bridge that spans a gap of 256 and is 64 units wide. There are two examples one is breakable."" link=""http://web.archive.org/web/20150207112646/http://www.halfwit-2.com/?page=tutorials&amp;id=135"" download_link=""https://mega.nz/#F!0EwyzSrL!6RQfrCDkEHMnyk3ur1rAqw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""AI path Finding in HL2 by Bud Doug Lee (134)"" desc=""AI path Finding in Half-Life 2"" link=""http://web.archive.org/web/20150207123700/http://www.halfwit-2.com/?page=tutorials&amp;id=134"" download_link=""https://mega.nz/#F!QAx2zCDA!TIG36niACklXzXyHcJmywA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Strider movement using linked Info_node_air_hint (133)"" desc=""This is fairly basic and does not require an extensive knowledge of Hammer."" link=""http://web.archive.org/web/20150207062628/http://www.halfwit-2.com/?page=tutorials&amp;id=133"" download_link=""https://mega.nz/#F!hUg3RaJB!Y2lwnRD3P2TdM1zIWo0iXg"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Rotating Light (132)"" desc=""This tutorial shows how to make a simple rotating light. It's illustrated here as two lights on opposite sides of the fitting, but you can have one or three or more."" link=""http://web.archive.org/web/20150207141826/http://www.halfwit-2.com/?page=tutorials&amp;id=132"" download_link=""https://mega.nz/#F!9RoDHCTS!BErf4iJI-elD6X6TO9X1Yg"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Cylinder and Sphere using Displacement (131)"" desc=""This tutorial shows the very simple way to make cylinders and spheres using displacements."" link=""http://web.archive.org/web/20150207105020/http://www.halfwit-2.com/?page=tutorials&amp;id=131"" download_link=""https://mega.nz/#F!0Q5nXKRA!CDUGKATDnjGjN2NxS84BAA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Patrolling Cops and Combine by Lord Ned (130)"" desc=""This tutorial shows how to make npc_metropolice and npc_combine_s patrol. It's based on ai_goal_actbusy and info_node_hint entities."" link=""http://web.archive.org/web/20150207111846/http://www.halfwit-2.com/?page=tutorials&amp;id=130"" download_link=""https://mega.nz/#F!FBYTHChZ!lMNjAWUMaXEN6IdDKmSuRQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Cop Shoots Flare (128)"" desc=""A short tutorial illustrating how to get an npc_metropolice to shoot a flare into the air."" link=""http://web.archive.org/web/20141006163848/http://www.halfwit-2.com/?page=tutorials&amp;id=128"" download_link=""https://mega.nz/#F!kMBQkRCB!JlCnSQAGJZa59kohPG3njg"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Simple Lasers (127)"" desc=""This is a tutorial on simple lasers using env_beam ). It looks at 'Trip' Lasers, that when you walk through make something happen and harmful lasers that hurt or kill the player."" link=""http://web.archive.org/web/20150207125218/http://www.halfwit-2.com/?page=tutorials&amp;id=127"" download_link=""https://mega.nz/#F!hF5GVSwT!4SJCGATGN_oTxYNqKOTEMw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Cscanner drops mines (126)"" desc=""A tutorial on how to get an npc_cscanner to equip itself with Combine Mines and drop them. The scanner uses Path Corners to guide it's movement. "" link=""http://web.archive.org/web/20150207130139/http://www.halfwit-2.com/?page=tutorials&amp;id=126"" download_link=""https://mega.nz/#F!1JJ2FQyZ!hcgeD-1ZmgmpYsMSwCThYA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Pop-up Ground Turret by Chrome (125)"" desc=""This was my first tutorial, for a pop up ground turret as seen in d3_c17_10b"" link=""http://web.archive.org/web/20150207131736/http://www.halfwit-2.com/?page=tutorials&amp;id=125"" download_link=""https://mega.nz/#F!AMJBRBYY!ogADgl_EqsUmEd-5zgTzGQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Light Tricks by Stadric (124)"" desc=""Covers four different ways of making Volumetric Light and in part two shows how to create fake shadows."" link=""http://web.archive.org/web/20150219221231/http://www.halfwit-2.com/?page=tutorials&amp;id=124"" download_link=""https://mega.nz/#F!hc4gXQ5D!xjVsepegPft67pgC606tuA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Collapsing Ceiling - by Stadric (83)"" desc=""You want to make a ceiling collapse, whether to let in combine soldiers or headcrabs, or just to block a route. In this tutorial, I'll be showing you the basics."" link=""http://web.archive.org/web/20060624201145/http://www.halfwit-2.com/?page=tutorials&amp;id=83&amp;PHPSESSID=09c34bedeea9a306d3cf8e9d75122665"" download_link=""https://mega.nz/#F!5RJCWZrB!wXXT5HBX3_s8kqKpoUBIQQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Double Sliding Doors (122)"" desc=""This is a tutorial showing how to make double sliding doors"" link=""http://web.archive.org/web/20150207124234/http://www.halfwit-2.com/?page=tutorials&amp;id=122"" download_link=""https://mega.nz/#F!ZAJ2xC7L!eibAqCV9dyP_hebznWpq5g"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
